物料	物料号	产品名称	型号规格	型号规格（中）	物料特征	六位代码	供应商代码	供应商名称	基本单位	净重（公斤）	毛重 （公斤）	体积（立方	长度（米）	宽度（米	高度（米）	物流毛重	物流毛重单位	物流体积	物流体积单位	物流长度	物流宽度	物流高度	物流尺寸单位	SN标志	基本单位 /主包装箱	净重（公斤）	毛重 （公斤）	体积（立方	长度（米）	宽度（米	高度（米）	基本单位 /次包装箱	净重（公斤）	毛重 （公斤）	体积（立方	长度（米）	宽度（米	高度（米）	经销商价格	SRP	始销日期	停止日期	下载日期	产品组	业务部门	物料组1
54-0601-56	P54060156	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.84	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7789.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-57	P54060157	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	27434.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-58	P54060158	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13001.7		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-59	P54060159	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7599.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-60	P54060160	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	14693.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-61	P54060161	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10437.65		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-62	P54060162	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11903.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-63	P54060163	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6744.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-64	P54060164	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9499.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-65	P54060165	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10543.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-66	P54060166	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	16088.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-67	P54060167	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	23608.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-68	P54060168	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11684.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-69	P54060169	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10068.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-70	P54060170	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	19051.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-71	P54060171	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	20633.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-72	P54060172	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7694.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-73	P54060173	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7694.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0601-74	P54060174	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.84	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9594.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0605-49	P54060549	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	6459.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0605-50	P54060550	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10734.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0605-51	P54060551	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11019.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0605-83	P54060583	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8549.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-65	P54060865	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8359.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-66	P54060866	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	18121.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-67	P54060867	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	15472.65		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-68	P54060868	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.81	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7029.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-69	P54060869	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7124.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-70	P54060870	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	20366.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-71	P54060871	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10164.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-73	P54060873	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.8	KG	15479.1	CCM	48.6	9.8	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8549.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-74	P54060874	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10829.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-75	P54060875	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.84	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7599.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-76	P54060876	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7694.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-77	P54060877	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11292.65		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-78	P54060878	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.8	KG	15479.1	CCM	48.6	9.8	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7504.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-79	P54060879	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.82	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7504.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-80	P54060880	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.83	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7504.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-81	P54060881	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.82	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	5604.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-88	P54060888	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8454.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-89	P54060889	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13484.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-90	P54060890	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10912.65		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-91	P54060891	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13298.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-92	P54060892	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8454.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-93	P54060893	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	5319.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-94	P54060894	VPCS1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000069	达功（上海）电脑有限公司	台	1.7	3	0.015128	0.488	0.1	0.31	3.5	KG	15128	CCM	48.8	10	31	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10912.65		0	0	20110829	VAIO	CSM	VAIO CTO
54-0608-95	P54060895	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.8	KG	15479.1	CCM	48.6	9.8	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12633.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-06	P54061206	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12444.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-07	P54061207	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9594.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-08	P54061208	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11494.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-09	P54061209	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13393.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-10	P54061210	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9119.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-11	P54061211	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13583.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-12	P54061212	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13203.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-13	P54061213	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10069.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-14	P54061214	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12539.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-15	P54061215	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	13583.1		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-16	P54061216	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12170.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-17	P54061217	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12740.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-18	P54061218	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	10787.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-19	P54061219	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12275.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-20	P54061220	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	15158.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-21	P54061221	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	19796.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-22	P54061222	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11969.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0612-23	P54061223	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	7124.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-16	P54061316	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	11983.98		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-17	P54061317	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	12833.07		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-18	P54061318	VPCEB300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.3	3.6	0.016675	0.508	0.101	0.325	4.1	KG	16675.1	CCM	50.8	10.1	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	5794.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-19	P54061319	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	16727.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-26	P54061326	VPCEA300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	2000089	鸿富泰精密电子（烟台）有限公司	台	2.1	3.4	0.015479	0.486	0.098	0.325	3.82	KG	14664	CCM	48	9.4	32.5	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	8739.05		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-27	P54061327	VPCZ1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	1.4	2.7	0.013569	0.364	0.114	0.327	2.8	KG	13569.192	CCM	36.4	11.4	32.7	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	22307.91		0	0	20110829	VAIO	CSM	VAIO CTO
54-0613-28	P54061328	VPCX1300C   CN1	NOTEBOOK	笔记本电脑	VAIO CTO	SZSLBZ	500100	Sony Corporation-USD	台	0.53	1.83	0.008278	0.399	0.078	0.266	1.73	KG	8278.452	CCM	39.9	7.8	26.6	CM	X		0	0	0	0	0	0	0	0	0	0	0	0	0	9499.05		0	0	20110829	VAIO	CSM	VAIO CTO
